Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2017-12-03 09:00 PM,2017,12,03,21,132.4,191,Unhealthy,168.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-03 10:00 PM,2017,12,03,22,139.2,194,Unhealthy,146.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-03 11:00 PM,2017,12,03,23,114.2,181,Unhealthy,89.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 12:00 AM,2017,12,04,00,91.4,170,Unhealthy,68.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 01:00 AM,2017,12,04,01,74.7,161,Unhealthy,58.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 02:00 AM,2017,12,04,02,69.7,158,Unhealthy,64.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 03:00 AM,2017,12,04,03,118.9,184,Unhealthy,168.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 04:00 AM,2017,12,04,04,130.8,190,Unhealthy,142.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 05:00 AM,2017,12,04,05,119.1,184,Unhealthy,107.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 06:00 AM,2017,12,04,06,103.9,176,Unhealthy,88.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 07:00 AM,2017,12,04,07,92.9,170,Unhealthy,81.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 08:00 AM,2017,12,04,08,85.7,167,Unhealthy,78.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 09:00 AM,2017,12,04,09,76.2,162,Unhealthy,66.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 10:00 AM,2017,12,04,10,66.8,157,Unhealthy,57.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 11:00 AM,2017,12,04,11,56.3,151,Unhealthy,45.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 12:00 PM,2017,12,04,12,47.1,130,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 01:00 PM,2017,12,04,13,43.6,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 02:00 PM,2017,12,04,14,42.6,118,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 03:00 PM,2017,12,04,15,37.9,107,Unhealthy for Sensitive Groups,33.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 04:00 PM,2017,12,04,16,40.4,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 05:00 PM,2017,12,04,17,42.1,117,Unhealthy for Sensitive Groups,43.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 06:00 PM,2017,12,04,18,41.6,116,Unhealthy for Sensitive Groups,41.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 07:00 PM,2017,12,04,19,43.5,121,Unhealthy for Sensitive Groups,45.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 08:00 PM,2017,12,04,20,49.4,135,Unhealthy for Sensitive Groups,55.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 09:00 PM,2017,12,04,21,43.6,121,Unhealthy for Sensitive Groups,37.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 10:00 PM,2017,12,04,22,42.8,119,Unhealthy for Sensitive Groups,41.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-04 11:00 PM,2017,12,04,23,37.5,106,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 12:00 AM,2017,12,05,00,35.1,99,Moderate,32.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 01:00 AM,2017,12,05,01,48.5,133,Unhealthy for Sensitive Groups,62.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 02:00 AM,2017,12,05,02,52.2,142,Unhealthy for Sensitive Groups,55.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 03:00 AM,2017,12,05,03,52.3,142,Unhealthy for Sensitive Groups,52.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 04:00 AM,2017,12,05,04,43.6,121,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 05:00 AM,2017,12,05,05,39.7,111,Unhealthy for Sensitive Groups,35.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 06:00 AM,2017,12,05,06,34.8,99,Moderate,29.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 07:00 AM,2017,12,05,07,30.9,91,Moderate,27.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 08:00 AM,2017,12,05,08,30.2,89,Moderate,29.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 09:00 AM,2017,12,05,09,37.9,107,Unhealthy for Sensitive Groups,45.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 10:00 AM,2017,12,05,10,36.4,103,Unhealthy for Sensitive Groups,34.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 11:00 AM,2017,12,05,11,34.2,97,Moderate,31.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 12:00 PM,2017,12,05,12,32.5,94,Moderate,30.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 01:00 PM,2017,12,05,13,31.2,91,Moderate,29.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 02:00 PM,2017,12,05,14,29.7,88,Moderate,27.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 03:00 PM,2017,12,05,15,28.2,85,Moderate,25.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 04:00 PM,2017,12,05,16,26.1,80,Moderate,24.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 05:00 PM,2017,12,05,17,26.0,80,Moderate,26.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 06:00 PM,2017,12,05,18,27.0,82,Moderate,28.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 07:00 PM,2017,12,05,19,32.7,94,Moderate,39.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 08:00 PM,2017,12,05,20,41.2,115,Unhealthy for Sensitive Groups,49.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 09:00 PM,2017,12,05,21,58.3,152,Unhealthy,75.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 10:00 PM,2017,12,05,22,51.2,140,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-05 11:00 PM,2017,12,05,23,49.6,136,Unhealthy for Sensitive Groups,48.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 12:00 AM,2017,12,06,00,51.8,141,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 01:00 AM,2017,12,06,01,52.8,144,Unhealthy for Sensitive Groups,53.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 02:00 AM,2017,12,06,02,50.4,138,Unhealthy for Sensitive Groups,47.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 03:00 AM,2017,12,06,03,47.7,131,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 04:00 AM,2017,12,06,04,47.0,129,Unhealthy for Sensitive Groups,46.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 05:00 AM,2017,12,06,05,86.2,167,Unhealthy,125.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 06:00 AM,2017,12,06,06,118.6,184,Unhealthy,151.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 07:00 AM,2017,12,06,07,108.1,178,Unhealthy,97.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 08:00 AM,2017,12,06,08,119.2,184,Unhealthy,130.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 09:00 AM,2017,12,06,09,107.1,178,Unhealthy,95.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 10:00 AM,2017,12,06,10,102.1,175,Unhealthy,97.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 11:00 AM,2017,12,06,11,104.5,176,Unhealthy,107.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 12:00 PM,2017,12,06,12,104.6,176,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2017-12-06 01:00 PM,2017,12,06,13,74.2,161,Unhealthy,59.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 02:00 PM,2017,12,06,14,70.1,159,Unhealthy,66.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 03:00 PM,2017,12,06,15,67.3,157,Unhealthy,64.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 04:00 PM,2017,12,06,16,63.0,155,Unhealthy,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 05:00 PM,2017,12,06,17,63.0,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 06:00 PM,2017,12,06,18,63.5,155,Unhealthy,64.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 07:00 PM,2017,12,06,19,66.7,157,Unhealthy,69.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 08:00 PM,2017,12,06,20,65.9,156,Unhealthy,65.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 09:00 PM,2017,12,06,21,69.9,158,Unhealthy,75.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 10:00 PM,2017,12,06,22,72.2,160,Unhealthy,74.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-06 11:00 PM,2017,12,06,23,70.0,158,Unhealthy,73.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 12:00 AM,2017,12,07,00,74.5,161,Unhealthy,83.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 01:00 AM,2017,12,07,01,78.5,163,Unhealthy,86.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 02:00 AM,2017,12,07,02,81.5,164,Unhealthy,87.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 03:00 AM,2017,12,07,03,86.8,167,Unhealthy,94.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 04:00 AM,2017,12,07,04,88.6,168,Unhealthy,94.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 05:00 AM,2017,12,07,05,93.7,171,Unhealthy,101.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 06:00 AM,2017,12,07,06,96.3,172,Unhealthy,101.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 07:00 AM,2017,12,07,07,105.9,177,Unhealthy,116.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 08:00 AM,2017,12,07,08,111.6,180,Unhealthy,121.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 09:00 AM,2017,12,07,09,112.3,180,Unhealthy,113.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 10:00 AM,2017,12,07,10,123.9,186,Unhealthy,136.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 11:00 AM,2017,12,07,11,127.1,188,Unhealthy,135.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 12:00 PM,2017,12,07,12,128.4,189,Unhealthy,131.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 01:00 PM,2017,12,07,13,124.9,187,Unhealthy,118.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 02:00 PM,2017,12,07,14,121.7,185,Unhealthy,115.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 03:00 PM,2017,12,07,15,111.5,180,Unhealthy,91.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 04:00 PM,2017,12,07,16,105.8,177,Unhealthy,94.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 05:00 PM,2017,12,07,17,106.6,177,Unhealthy,108.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 06:00 PM,2017,12,07,18,108.7,178,Unhealthy,113.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 07:00 PM,2017,12,07,19,111.4,180,Unhealthy,116.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 08:00 PM,2017,12,07,20,111.7,180,Unhealthy,112.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 09:00 PM,2017,12,07,21,118.8,184,Unhealthy,133.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 10:00 PM,2017,12,07,22,130.3,190,Unhealthy,147.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-07 11:00 PM,2017,12,07,23,140.7,195,Unhealthy,154.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 12:00 AM,2017,12,08,00,149.7,200,Unhealthy,160.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 01:00 AM,2017,12,08,01,159.3,210,Very Unhealthy,169.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 02:00 AM,2017,12,08,02,140.7,195,Unhealthy,118.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 03:00 AM,2017,12,08,03,130.3,190,Unhealthy,116.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 04:00 AM,2017,12,08,04,125.2,187,Unhealthy,111.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 05:00 AM,2017,12,08,05,112.0,180,Unhealthy,97.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 06:00 AM,2017,12,08,06,116.0,182,Unhealthy,121.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 07:00 AM,2017,12,08,07,101.6,175,Unhealthy,87.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 08:00 AM,2017,12,08,08,100.4,174,Unhealthy,99.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 09:00 AM,2017,12,08,09,105.5,177,Unhealthy,110.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 10:00 AM,2017,12,08,10,105.5,177,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2017-12-08 11:00 AM,2017,12,08,11,-999.0,-999,N/A,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2017-12-08 12:00 PM,2017,12,08,12,-999.0,-999,N/A,71.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 01:00 PM,2017,12,08,13,77.0,162,Unhealthy,72.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 02:00 PM,2017,12,08,14,66.4,157,Unhealthy,59.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 03:00 PM,2017,12,08,15,53.8,146,Unhealthy for Sensitive Groups,42.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2017-12-08 04:00 PM,2017,12,08,16,40.0,112,Unhealthy for Sensitive Groups,26.8,UG/M3,1 Hr,Valid
